model,dataset,data_dir,dataset_key,method,compression_ratio,fraction,score_name,score,lower_is_better,metrics_path,config_path,predictions_path,status
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.6,1.0,score,54.96,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p6/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p6/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p6/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.7,1.0,score,56.03,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p7/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p7/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p7/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.8,1.0,score,54.96,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p8/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p8/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__chunkkv__r0p8/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.80__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.3,1.0,score,55.48,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p3/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p3/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p3/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.4,1.0,score,54.83,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p4/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p4/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p4/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.5,0.01,score,24.16,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.5,1.0,score,55.29,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.6,1.0,score,55.27,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p6/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p6/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p6/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.7,1.0,score,55.62,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p7/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p7/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p7/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.8,1.0,score,54.21,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p8/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p8/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_multifieldqa_en__snapkv__r0p8/longbench__multifieldqa_en__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.80__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.3,1.0,score,32.69,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p3/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__9cba6ae54e0c/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p3/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__9cba6ae54e0c/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p3/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__9cba6ae54e0c/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.4,1.0,score,31.67,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p4/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__c0f870911fb7/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p4/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__c0f870911fb7/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p4/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__c0f870911fb7/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.5,0.01,score,50.0,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__9c0a76bb5904/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__9c0a76bb5904/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__9c0a76bb5904/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.5,1.0,score,31.33,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__e6491336a46c/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__e6491336a46c/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__e6491336a46c/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.6,1.0,score,31.4,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p6/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__ae06c5abfa8a/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p6/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__ae06c5abfa8a/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p6/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__ae06c5abfa8a/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.7,1.0,score,30.91,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p7/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__3c7f5c996cf6/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p7/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__3c7f5c996cf6/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p7/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__3c7f5c996cf6/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,blockwise,0.8,1.0,score,27.11,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p8/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.80__query_aware__qwindow64__topk4__0aa228876e06/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p8/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.80__query_aware__qwindow64__topk4__0aa228876e06/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__blockwise__r0p8/longbench__musique__--Tan--mo-4a9a52dc19__block_wise__0.80__query_aware__qwindow64__topk4__0aa228876e06/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.3,1.0,score,33.93,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p3/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p3/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p3/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.4,1.0,score,32.77,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p4/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p4/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p4/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.5,0.01,score,50.0,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.5,1.0,score,32.38,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.6,1.0,score,32.82,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p6/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p6/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p6/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.7,1.0,score,32.75,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p7/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p7/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p7/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,chunkkv,0.8,1.0,score,32.36,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p8/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p8/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__chunkkv__r0p8/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.80__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,snapkv,0.3,1.0,score,32.39,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p3/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p3/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p3/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,snapkv,0.4,1.0,score,32.71,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p4/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p4/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p4/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,musique,longbench:musique,snapkv,0.5,0.01,score,50.0,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/llama31_8b_instruct__longbench_musique__snapkv__r0p5/longbench__musique__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
